year_ID,DATE,YEAR,STATE,CITY,PUBLIC,PRIVATE,FAMILY,FELONY,NON_STRANGER,NUMBER_LOCATIONS,LOCATION_PRIMARY,LOCATION_SECONDARY,UNSOLVED,SHOOTER_COUNT,SHOOTER_SUSPECTED,SHOOTER_MALE,SHOOTER_WHITE,SHOOTER_BLACK,SHOOTER_HISPANIC,SHOOTER_ASIAN,SHOOTER_OTHERNONWHITE,SHOOTER_IMMIGRANT,SHOOTER_AGE_UNDER18,SHOOTER_AGE_18TO24,SHOOTER_AGE_25TO29,SHOOTER_AGE_30TO39,SHOOTER_AGE_40TO49,SHOOTER_AGE_50TO59,SHOOTER_AGE_60PLUS,SHOOTER_FEMALE,SHOOTER_SUICIDE_ONSCENE,SHOOTER_SUICIDE_OFFSCENE,SHOOTER_KILLED_ONSCENE,SHOOTER_KILLED_OFFSCENE,SHOOTER_DETAINED_ONSCENE,SHOOTER_DETAINED_OFFSCENE,VICTIM_COUNT_SHOTINJURED,VICTIM_COUNT_SHOTFATAL,VICTIMS_MALE,VICTIMS_FEMALE,VICTIMS_AGE_UNDER18,VICTIMS_AGE_UNDER12,VICTIMS_AGE_12TO17,VICTIMS_AGE_18TO24,VICTIMS_AGE_25TO29,VICTIMS_AGE_30TO39,VICTIMS_AGE_40TO49,VICTIMS_AGE_50TO59,VICTIMS_AGE_60PLUS,VICTIMS_PREGNANT,VICTIMS_REL_ROMANTIC,VICTIMS_REL_COWORKERS,VICTIMS_REL_CHILDREN,VICTIMS_REL_OTHERFAMILY,VICTIMS_REL_OTHERNONSTRANGER,VICTIMS_REL_STRANGERS,GUNS_MULTIPLE,GUNS_HANDGUN,GUNS_SHOTGUN,GUNS_RIFLE,GUNS_ASSAULTWEAPON,DEFENSIVE_GUNS,OTHER_WEAPONS_USED,SHOOTING_DAYLIGHT,SHOOTER_PRIORARREST,SHOOTER_GANG,SHOOTER_VIOLENCE,SHOOTER_MENTALHEALTH,SHOOTER_MILITARY,SHOOTER_LAWENFORCE,SHOOTER_LOSTJOB,SHOOTER_FINANCIALSTRAIN,SHOOTER_SEPARATION,SHOOTER_CONFLICT,SHOOTER_OTHERSTRESS,SHOOTER_VICTIMABUSE,SHOOTER_VOICEMOTIVES,HATE_CRIME,SHOOTING_SPREE,SHOOTING_RURAL,SHOOTING_SUBURBAN,SHOOTING_URBAN,OFFICIAL_RECORDS,NEWS_ARTICLES_ORD,NEWS_MULTISTATE,NEWS_NYT,NEWS_LATIMES,NEWS_WAPOST,NEWS_CHICAGOTRIB
455,APR-2006,2006,Missouri,St. Louis,1,1,1,0,1,5,20,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,4,0,0,0,0,0,1,1,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,5,1,1,1,0,1
456,MAY-2006,2006,Arizona,Phoenix,1,0,0,0,0,1,16,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,0,4,3,1,0,0,0,3,1,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,1,0,0,0,0,0
457,MAY-2006,2006,Louisiana,Baton Rouge,1,0,1,0,0,2,4,20,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4,0,0,0,1,0,0,1,0,3,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,99,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5,1,1,1,0,1
458,JUN-2006,2006,Indiana,Indianapolis,0,1,0,1,0,1,20,99,0,2,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,5,2,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,7,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,1,0,1,1,1
459,JUN-2006,2006,Louisiana,New Orleans,1,0,0,1,0,1,13,99,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,1,0,0,1
460,JUN-2006,2006,Louisiana,Slidell,0,1,0,1,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5,1,0,0,0,0
461,JUL-2006,2006,California,Gustine,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,3,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5,1,1,1,1,1
462,JUL-2006,2006,Louisiana,New Orleans,1,0,0,0,0,1,13,99,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,1,0,1,0,1
463,AUG-2006,2006,California,Fresno,1,0,0,1,0,1,13,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,0,4,3,1,0,0,0,0,2,2,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,1,0,1,1,0,1,0,0
464,SEP-2006,2006,South Carolina,North Charleston,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2,3,4,2,2,0,0,1,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,1
465,OCT-2006,2006,Pennsylvania,Nickel Mines,1,0,0,0,0,1,53,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,1,1,1,1
466,OCT-2006,2006,Virginia,Gainesboro,0,1,1,0,0,2,20,20,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,2,1,1,1,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0
467,OCT-2006,2006,Florida,Port St. Lucie,1,0,0,1,0,1,13,99,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,1,1,0,1
468,OCT-2006,2006,Iowa,Quincy,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4,3,0,3,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,1,0
469,OCT-2006,2006,Kansas,Kansas City,0,1,0,1,0,1,20,99,1,2,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,99,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
470,NOV-2006,2006,Louisiana,New Orleans,0,1,1,0,1,2,20,20,0,2,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0
471,NOV-2006,2006,Missouri,Kansas City,0,1,0,1,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0
472,DEC-2006,2006,Missouri,Kansas City,0,1,1,0,0,2,20,20,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3,3,4,3,1,0,0,2,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1
473,JAN-2007,2007,Nebraska,Omaha,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,2,2,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4,1,0,0,0,0
474,JAN-2007,2007,Ohio,Youngstown,0,1,0,1,0,1,20,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,1,1,0,0,0,0
475,FEB-2007,2007,Utah,Salt Lake City,1,0,0,0,0,1,55,99,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,5,2,3,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,0,0,1
476,APR-2007,2007,California,Happy Valley,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,3,1,0,1,0,0,3,0,0,1,0,0,0,0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,99,99,0,0,0,0,1,0,0,0,2,1,0,1,0,0
477,APR-2007,2007,Virginia,Blacksburg,1,0,0,0,0,1,52,99,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,32,17,15,0,0,0,21,4,3,2,1,1,0,0,0,0,0,0,32,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,1,1,1
478,JUN-2007,2007,Wisconsin,Delavan,0,1,1,0,1,1,20,99,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,3,2,2,0,3,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,1,0,0,1,1
479,JUN-2007,2007,Illinois,Oswego,1,0,1,0,0,1,13,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,3,3,2,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1
480,JUL-2007,2007,Pennsylvania,Philadelphia,1,0,0,0,1,1,3,99,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0
481,AUG-2007,2007,Texas,Jonestown,1,1,1,1,1,3,20,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,3,2,0,2,0,0,0,3,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,5,1,1,0,0,1
482,SEP-2007,2007,Michigan,Detroit,0,1,0,1,0,1,20,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,1,4,3,1,0,0,0,0,1,3,0,0,0,0,99,99,99,99,99,99,1,1,0,1,1,1,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,1,0,1,5,1,1,0,0,1
483,SEP-2007,2007,Florida,Miami,0,1,0,1,0,1,45,99,0,2,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,1,1,99,99,99,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,1,0,0
484,OCT-2007,2007,Wisconsin,Crandon,0,1,0,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,3,3,3,0,3,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1
485,OCT-2007,2007,Michigan,Detroit,0,1,0,0,1,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
486,NOV-2007,2007,California,Crandon,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,2,0,2,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,1,0,1,0,1
487,NOV-2007,2007,Maryland,Laytonsville,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,2,3,3,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5,1,1,1,1,1
488,DEC-2007,2007,Nebraska,Omaha,1,0,0,0,0,1,55,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,3,5,0,0,0,1,0,1,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,5,1,1,1,1,1
489,DEC-2007,2007,Colorado,Colorado Springs and Arvada,1,0,0,0,0,2,4,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,4,1,1,1,0,0
490,DEC-2007,2007,Florida,Largo,0,1,1,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,3,2,2,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0
491,DEC-2007,2007,Washington,Seattle,0,1,1,0,0,1,20,99,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,6,3,3,2,2,0,0,0,2,0,0,2,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,5,1,1,1,1,1
492,JAN-2008,2008,Indiana,Indianapolis,0,1,0,1,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0
493,FEB-2008,2008,Maryland,Cockeysville,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,2,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,1,1,1,1
494,FEB-2008,2008,Illinois,Tinley Park,1,0,0,0,0,1,55,99,1,1,1,1,0,1,0,0,0,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,1,5,0,5,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,0,5,1,1,1,1,1
495,FEB-2008,2008,Missouri,Kirkwood,1,0,0,0,0,1,11,99,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,5,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,5,1,1,1,1,1
496,FEB-2008,2008,California,Winnetka,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,1
497,FEB-2008,2008,Illinois,DeKalb,1,0,0,0,0,1,52,99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,5,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,1,1
498,FEB-2008,2008,California,Yorba Linda,0,1,1,0,0,1,20,99,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,2,2,3,3,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,0,1
499,FEB-2008,2008,Tennessee,Bristol,0,1,0,0,1,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,5,1,1,1,0,1
500,MAR-2008,2008,Tennessee,Memphis,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,0,0,1,1
501,MAR-2008,2008,California,Santa Maria,1,0,1,0,0,1,5,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0,0,0
502,MAR-2008,2008,North Carolina,Charlotte,0,1,0,1,0,1,20,99,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,99,99,99,99,99,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0
503,APR-2008,2008,Illinois,Chicago,0,1,0,1,0,1,20,99,0,2,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1
504,APR-2008,2008,South Carolina,Easley,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,0,1,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,5,1,1,1,0,1
505,MAY-2008,2008,Texas,Houston,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,1,0,99,99,99,99,99,99,0,1,0,0,0,0,0,0,4,2,2,3,3,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,99,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0
506,JUN-2008,2008,Texas,Ingram,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
507,JUN-2008,2008,Kentucky,Henderson,1,0,0,0,1,1,48,99,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,3,2,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,5,1,1,0,1,0
508,JUL-2008,2008,Wisconsin,Milwaukee,1,0,0,1,1,1,13,99,0,3,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,0,0,0,1
509,JUL-2008,2008,Alabama,Birmingham,0,1,0,1,0,1,20,99,1,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,0,99,0,0,0,4,3,1,2,1,1,0,0,2,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,0,1,0,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,1,0,4,1,0,0,0,0
510,SEP-2008,2008,New Jersey,Camden,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,2,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
511,SEP-2008,2008,Washington,Alger,1,1,0,0,0,2,13,20,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,6,3,3,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,6,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,1,1,1,1,1
512,SEP-2008,2008,New Jersey,Irvington,0,1,0,1,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,4,1,0,1,2,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,1,0
513,OCT-2008,2008,California,Porter Ranch,0,1,1,0,0,1,20,99,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,3,2,2,1,1,1,0,1,0,0,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5,1,1,1,0,0
514,OCT-2008,2008,Louisiana,Jefferson,1,0,0,1,0,1,3,99,0,2,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
515,NOV-2008,2008,California,Long Beach,1,0,0,1,1,1,42,99,0,2,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,0,1,0,0
516,DEC-2008,2008,Texas,Alton,0,1,1,0,0,1,20,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,0,3,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0
517,DEC-2008,2008,California,Covina,0,1,1,0,0,1,20,99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,9,4,5,1,0,1,0,0,0,3,3,2,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5,1,1,1,1,1
518,JAN-2009,2009,California,Los Angeles,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2,4,5,5,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,1
519,FEB-2009,2009,New York,Brockport,1,1,0,0,1,2,18,20,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,0,0,1,0,1,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4,1,1,0,0,0
520,MAR-2009,2009,Ohio,Clevland,0,1,1,0,0,1,20,99,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,2,3,3,3,0,0,1,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,1,0
